table_name,table_description,column_name&description
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,Arrived_date_for_Eligibility (DATE) NULLABLE: Arrived Date for Eligibility
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,RSA_Registartion_Flag (STRING) NULLABLE: RSA Registration Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,RSA_EXPRY_DATE (DATE) NULLABLE: RSA Expiry Date
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,Eligible_Vehicle_Flag (STRING) NULLABLE: Eligible Vehicle Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,ORGNL_WARNTY_EXPRY_DATE (DATE) NULLABLE: Original Warranty Expiry Date
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,ORGNL_WARNTY_EXPRY_KM (INTEGER) NULLABLE: Original Warranty Expiry KM
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,Warranty_Flag (STRING) NULLABLE: Warranty Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,VALID_TO (DATE) NULLABLE: Valid To
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,Shield_validity_Flag (STRING) NULLABLE: Shield Validity Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,SCHEME_EXP_DATE (DATE) NULLABLE: Scheme Expiry Date
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,Shield_Registration_Flag (STRING) NULLABLE: Shield Registration Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,MRP (NUMERIC) NULLABLE: MRP
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,NDP (NUMERIC) NULLABLE: NDP
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,PART_QTY (NUMERIC) NULLABLE: Part Quantity
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,Ageing_Bucket (NUMERIC) NULLABLE: Ageing Bucket
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,BROUGHT_BY_NAME (STRING) NULLABLE: Brought By Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,VEHICLE_BROUGHT_BY (STRING) NULLABLE: Vehicle Brought By
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,SA_FEEDBCK_STATS (STRING) NULLABLE: Service Advisor Feedback Status
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,ACCESORIES_FLAG (STRING) NULLABLE: Accessories Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,DIV_KEY (STRING) NULLABLE: Division Key
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,REG_NUMBR (STRING) NULLABLE: Registration Number
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,RO_REMRKS (STRING) NULLABLE: RO Remarks
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,BAY_ACTV_IND (STRING) NULLABLE: Bay Active Indicator
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,APPL_TO (STRING) NULLABLE: Applied To
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,WARRANTY_AGEING_RO (INTEGER) NULLABLE: Warranty Ageing RO
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,WARRANTY_AGEING_TDAY (INTEGER) NULLABLE: Warranty Ageing Today
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,SERVC_TYPE_DESC (STRING) NULLABLE: Service Type Description
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,SERV_CATGRY_DESC (STRING) NULLABLE: Service Category Description
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,MODL_COLR_KEY (STRING) NULLABLE: Model Color Key
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,ro_source_name (STRING) NULLABLE: RO Source Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,service_type_name (STRING) NULLABLE: Service Type Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,repair_order_same_day_delay_reason (STRING) NULLABLE: repair order(RO)Same Day Delay Reason
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,estimation_variation_reason (STRING) NULLABLE: Estimation Variation Reason
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,repair_order_cancel_reason (STRING) NULLABLE: repair order(RO)Cancel Reason
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,repair_order_delay_reason (STRING) NULLABLE: repair order(RO)Delay Reason
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,pendency_reason (STRING) NULLABLE: Pendency Reason
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,time_revision_approval_reason (STRING) NULLABLE: Time Revision Approval Reason
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,cost_revision_approval_reason (STRING) NULLABLE: Cost Revision Approval Reason
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,pickup_type_name (STRING) NULLABLE: Pickup Type Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,drop_type_name (STRING) NULLABLE: Drop Type Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,ro_doc_type_name (STRING) NULLABLE: RO Document Type Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,bill_type_name (STRING) NULLABLE: Bill Type Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,service_campaign_type_name (STRING) NULLABLE: Service Campaign Type Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,tech_employee_name (STRING) NULLABLE: Technician Employee Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,product_division_name (STRING) NULLABLE: Product Division Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,taxi_indicator (STRING) NULLABLE: Taxi Indicator
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,bay_type_name (STRING) NULLABLE: Bay Type Name
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,revist_flag (STRING) NULLABLE: Revisit Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,repeat_repair_flag (STRING) NULLABLE: Repeat Repair Flag
MH_RO_HDR_DETAILS,This table Contains all the repair order or RO details all the parts details used in that repair order or RO  and all the labour details used in that repair order or RO  and it is connected to MH_RO_PARTS and MH_RO_LABOUR table using the key 'sv_ro_bill_hdr_sk' and it is connected to Customer Verbatim table using the key 'SV_RO_HDR_SK'. It is connected to MH_MODEL_MASTER table using the column 'MODL_CD' and it is connected to MH_AD_AI_DIMENSION table using the combination of columns PARNT_GROP LOCTN_CD and PRODCT_DIVSN.,service_group (STRING) NULLABLE: Service Group
